time,us500_r20,xau_r20,ukoil_price,regime
2020-04-28,0.15689293380821834,0.05517815107637136,23.042,RISK_ON
2020-04-29,0.16925701889122902,0.05831158979832862,24.393,RISK_ON
2020-04-30,0.08174725587385256,0.015850726055225417,27.006,RISK_ON
2020-05-04,0.03097796678493725,0.012243425806206298,28.206,RISK_ON
2020-05-05,0.028789028388186644,0.010065679760923096,31.603,RISK_ON
2020-05-06,0.032212111521353615,-0.016128994689275977,30.044,RISK_ON
2020-05-07,0.04472072072072075,-0.006556776620460836,29.709,RISK_ON
2020-05-08,0.034557090878350794,-0.0077667175316235015,31.267,RISK_ON
2020-05-11,0.016087589921178758,0.008377013105416609,30.356,RISK_ON
2020-05-12,-0.01370835058037001,0.016065594512941095,29.869,RISK_OFF
2020-05-13,-0.011505605699215105,0.016269736126159895,29.711,RISK_OFF
2020-05-14,0.011826423082232695,0.02684517223661964,31.627,RISK_ON
2020-05-15,0.04062443142534833,0.017836953174711345,32.94,RISK_ON
2020-05-18,0.06448174793498551,0.003920297697244557,35.605,RISK_ON
2020-05-19,0.03261057436233905,0.012169430566650652,34.684,RISK_ON
2020-05-20,0.050266244449555186,0.022106702730274153,35.947,RISK_ON
2020-05-21,0.02752207401841078,0.012385090493344686,36.336,RISK_ON
2020-05-22,0.0285901921880809,0.012134099042124591,35.693,RISK_ON
2020-05-25,0.03352459924139639,0.015606801770323697,36.297,RISK_ON
2020-05-26,0.07541368695920769,0.00789104020611231,36.584,RISK_ON
2020-05-27,0.07286702103301668,0.004286932750393602,34.812,RISK_ON
2020-05-28,0.05356645886674838,0.010497710998943477,35.999,RISK_ON
2020-05-29,0.07035980847767909,0.02361116536516117,37.71,RISK_ON
2020-06-01,0.0355068467033004,0.02301259039821324,38.518,RISK_ON
2020-06-02,0.04916780150851885,0.011785670963428085,39.59,RISK_ON
2020-06-03,0.06975088967971521,0.0016239053952886717,39.283,RISK_ON
2020-06-04,0.09743676555644898,0.0058563554085233616,39.935,RISK_ON
2020-06-05,0.13095794889238488,-0.01909135508756532,41.811,RISK_ON
2020-06-08,0.12798715967185847,-0.025678339630786695,40.837,RISK_ON
2020-06-09,0.12009507933138197,-0.02561688878625501,40.744,RISK_ON
2020-06-10,0.07097046984406186,0.0004490679677915388,41.268,RISK_ON
2020-06-11,0.03457652130544986,-0.01110958378437199,38.361,RISK_ON
2020-06-12,0.023945398562198017,-0.009621916428450894,39.039,RISK_ON
2020-06-15,0.04647336826352366,-0.005763353055834197,39.856,RISK_ON
2020-06-16,0.05550861862943446,-0.0025123131077104954,40.763,RISK_ON
2020-06-17,0.03870894290430926,0.0005345890093595429,40.494,RISK_ON
2020-06-18,0.04389676928061137,0.006279055374098341,41.392,RISK_ON
2020-06-19,0.016091380391564547,0.01910451634624155,41.802,RISK_ON
2020-06-22,0.030379080667708225,0.014912039780858422,42.946,RISK_ON
2020-06-23,0.030860977011114787,0.016667519347716153,42.458,RISK_ON
2020-06-24,0.002367276349922953,0.011817371651170472,40.415,RISK_ON
2020-06-25,-0.0019259465460818026,0.02261855876695762,41.398,RISK_OFF
2020-06-26,-0.03667664670658677,0.04161325150718942,40.552,RISK_OFF
2020-06-29,-0.0399231800694263,0.05182579536663057,41.72,RISK_OFF
2020-06-30,-0.037038882573693144,0.060308459469120335,41.572,RISK_OFF
2020-07-01,-0.03549252111911949,0.04181958623485271,41.879,RISK_OFF
2020-07-02,-0.02542512436033273,0.036511024756888055,42.667,RISK_OFF
2020-07-03,-0.012949644832302099,0.02317510456743177,42.85,RISK_OFF
2020-07-06,0.04827109721993739,0.03189444755199511,43.036,RISK_ON
2020-07-07,0.05117190368427016,0.035658360812050205,42.862,RISK_ON
2020-07-08,0.025140746862248653,0.04929509659142983,43.279,RISK_ON
2020-07-09,0.007580202819057247,0.044891237354662605,42.398,RISK_ON
2020-07-10,0.026698990003191536,0.04118014475395704,43.234,RISK_ON
2020-07-13,0.022366983979268173,0.03368612194636533,42.281,RISK_ON
2020-07-14,0.05047877652526389,0.034479525477024264,43.062,RISK_ON
2020-07-15,0.029824970232489756,0.03290557266281713,43.635,RISK_ON
2020-07-16,0.028739093110561553,0.016778185757596598,43.292,RISK_ON
2020-07-17,0.05779897463484085,0.027059436440033613,43.136,RISK_ON
2020-07-20,0.07952968209378475,0.02633180524818224,43.283,RISK_ON
2020-07-21,0.08434719357506548,0.040519711926070956,44.046,RISK_ON
2020-07-22,0.06678196740034914,0.05471990253064951,44.435,RISK_ON
2020-07-23,0.048427888564757104,0.05759398133527349,43.488,RISK_ON
2020-07-24,0.03376445555819818,0.07517273010556935,43.646,RISK_ON
2020-07-27,0.03796666357344214,0.1065927128579498,43.916,RISK_ON
2020-07-28,0.025772884406832564,0.10180941313910052,43.535,RISK_ON
2020-07-29,0.022716573243529936,0.10121030582719714,44.062,RISK_ON
2020-07-30,0.039786745583925365,0.09060581285636493,43.545,RISK_ON
2020-07-31,0.030217530954390392,0.09170759966258601,43.612,RISK_ON
2020-08-03,0.03485294256172278,0.09821079593755444,43.846,RISK_ON
2020-08-04,0.03448211117265476,0.12816518547366051,44.345,RISK_ON
2020-08-05,0.05130911895219925,0.12984735916372125,45.216,RISK_ON
2020-08-06,0.04003442351486464,0.14345535675796972,45.154,RISK_ON
2020-08-07,0.039174963732625745,0.12233435538324677,44.752,RISK_ON
2020-08-10,0.0418217111954553,0.12065820700477681,45.019,RISK_ON
2020-08-11,0.034613669581588846,0.055294146262184984,44.738,RISK_ON
2020-08-12,0.03843941570365628,0.05718235280851047,45.499,RISK_ON
2020-08-13,0.035831556764439165,0.0620467601130994,45.272,RISK_ON
2020-08-14,0.03181609617325876,0.03984221413612454,45.218,RISK_ON
2020-08-17,0.05408060790160163,0.04339021315072045,45.608,RISK_ON
2020-08-18,0.057821400621708596,0.047919171901857016,45.409,RISK_ON
2020-08-19,0.03781105877130231,-0.018947775549878365,45.546,RISK_ON
2020-08-20,0.051937261078367936,-0.0017202843249122246,45.279,RISK_ON
2020-08-21,0.04268397471306695,-0.01340972690839426,44.738,RISK_ON
2020-08-24,0.05040041569874054,-0.022891119709887553,45.385,RISK_ON
2020-08-25,0.053997212100462155,-0.026311248005538634,46.309,RISK_ON
2020-08-26,0.05599533953716995,-0.011061806896796145,46.114,RISK_ON
2020-08-27,0.05711848410047904,-0.050553204984261635,45.567,RISK_ON
2020-08-28,0.054562126086041385,-0.035210603597719436,45.838,RISK_ON
2020-08-31,0.043783296842281105,-0.03298231094869419,45.579,RISK_ON
2020-09-01,0.05625278068910333,-0.02696189668100557,45.798,RISK_ON
2020-09-02,0.06704665525708764,-0.04114533205004811,44.411,RISK_ON
2020-09-03,0.02743973613796502,0.00982019617343921,44.099,RISK_ON
2020-09-04,0.014910872437101208,0.006058669819145379,42.455,RISK_ON
2020-09-07,0.01735221929798625,-0.007096364077729844,42.282,RISK_ON
2020-09-08,-0.014855726614311449,-0.0011906646920571973,40.043,NORMAL
2020-09-09,0.010092482330009478,-0.018335035596284466,40.715,RISK_ON
2020-09-10,-0.012721775680259562,-0.030594169318955977,40.008,NORMAL
2020-09-11,-0.015509588120516171,0.006323440615682241,39.984,RISK_OFF
2020-09-14,-0.002257622422965233,0.008805157225378002,39.935,RISK_OFF
2020-09-15,0.0009359299994995407,0.009732204179907278,40.953,RISK_ON
2020-09-16,-0.0029846357421157155,0.01549061561892251,42.58,RISK_OFF
2020-09-17,-0.022770326699626642,0.009061482299921764,43.597,RISK_OFF
2020-09-18,-0.037683588946379354,-0.001741565412367585,43.426,NORMAL
2020-09-21,-0.05792398514270669,-0.024171443318227515,42.084,NORMAL
2020-09-22,-0.05579011286308466,-0.034894806223591424,42.045,NORMAL
2020-09-23,-0.08376665975616338,-0.05737089655207461,41.8,NORMAL
2020-09-24,-0.06758116140832193,-0.05313199473754915,42.194,NORMAL
2020-09-25,-0.06792597911448595,-0.04295051113807935,42.232,NORMAL
2020-09-28,-0.019995222586678074,-0.026337484316153237,42.811,NORMAL
2020-09-29,-0.023806327340649136,-0.019424116032895733,41.326,NORMAL
2020-09-30,-0.02043378929071793,-0.022244115492873084,41.983,NORMAL
2020-10-01,0.015853144748720904,-0.014025249801448814,40.811,RISK_ON
2020-10-02,-0.018279396454389474,-0.024927796128311308,39.247,NORMAL
2020-10-05,0.01747242614037825,-0.014047356152619428,41.523,RISK_ON
2020-10-06,-0.0017465248024374214,-0.03226359376697019,42.009,NORMAL
2020-10-07,0.010817389352167694,-0.03589216409598217,42.249,RISK_ON
2020-10-08,0.018030680384725217,-0.03002992551632655,43.513,RISK_ON
2020-10-09,0.025408482274523747,-0.01505121853889646,42.918,RISK_ON
2020-10-12,0.06699236586005397,-0.012796837764671332,41.93,RISK_ON
2020-10-13,0.05771555742684442,-0.028260139868753642,42.564,RISK_ON
2020-10-14,0.060774688958009415,-0.009872182208163993,43.481,RISK_ON
2020-10-15,0.0542799259681952,0.0011222425104622236,43.275,RISK_ON
2020-10-16,0.07926540100736146,0.02372688180390936,42.942,RISK_ON
2020-10-19,0.04569773437263058,0.02245755995604881,42.683,RISK_ON
2020-10-20,0.04467973721717722,0.025957115265142106,42.902,RISK_ON
2020-10-21,0.01688970269129486,0.02055568008821873,41.887,RISK_ON
2020-10-22,0.034211006239480035,0.004330508362879071,42.618,RISK_ON
2020-10-23,0.02831090063143904,0.007399739568157759,41.813,RISK_ON
2020-10-26,0.015614544498613991,0.0018080573100973663,40.694,RISK_ON
2020-10-27,0.0007356474587534301,0.00120079751873714,41.01,RISK_ON
2020-10-28,-0.03204962218403529,-0.017329024560735706,39.525,NORMAL
2020-10-29,-0.021382436834779472,-0.006227437639190536,38.107,NORMAL
2020-10-30,-0.043379282330628266,-0.004287346551150373,37.852,NORMAL
2020-11-02,-0.04589918745955268,-0.018386682465117987,39.235,NORMAL
2020-11-03,-0.02491425482918519,-0.007617593193049332,40.149,NORMAL
2020-11-04,-0.02786228169037952,-0.01052902794148125,41.237,NORMAL
2020-11-05,-0.003067946920822018,0.02788041847828393,40.68,RISK_OFF
2020-11-06,0.004799211967104311,0.028278169908196205,39.808,RISK_ON
2020-11-09,0.020864565563271542,-0.014739641620475807,42.094,RISK_ON
2020-11-10,0.016390197439766885,-0.012690586333287568,44.018,RISK_ON
2020-11-11,0.03645834843971607,-0.01967311839710084,43.859,RISK_ON
2020-11-12,0.025073284901572235,-0.01828771088019876,43.409,RISK_ON
2020-11-13,0.04820812627886584,-0.016621107046716488,42.773,RISK_ON
2020-11-16,0.046983254893247395,-0.006228958530754558,44.034,RISK_ON
2020-11-17,0.04815162961802466,-0.008362598389320186,43.758,RISK_ON
2020-11-18,0.049058912462240256,-0.01620476974548868,44.209,RISK_ON
2020-11-19,0.05285357742036845,-0.022090220015148043,44.237,RISK_ON
2020-11-20,0.08124186821337798,-0.004585691620618171,45.039,RISK_ON
2020-11-23,0.09833601652069524,-0.023041123916762163,45.694,RISK_ON
2020-11-24,0.11807246652395009,-0.03619457989642261,47.674,RISK_ON
2020-11-25,0.09597337489486524,-0.04566892811261969,48.722,RISK_ON
2020-11-26,0.06826430637414593,-0.05496053054964711,47.63,RISK_ON
2020-11-27,0.05761804726248898,-0.06189186209503417,48.282,RISK_ON
2020-11-30,0.0375064120832147,-0.08870945843825484,47.6,RISK_ON
2020-12-01,0.03276741147889273,-0.0752000514680653,47.189,RISK_ON
2020-12-02,0.03191330743284104,-0.021508554727108775,47.843,RISK_ON
2020-12-03,0.03608496224684221,-0.019658360584805745,48.633,RISK_ON
2020-12-04,0.03525984547232808,-0.014207872893008178,48.936,RISK_ON
2020-12-07,0.02711716937354991,-0.013464361968456906,48.594,RISK_ON
2020-12-08,0.02630901465764235,-0.01074082831973,48.729,RISK_ON
2020-12-09,0.013014323472911649,-0.029331284392649426,48.951,RISK_ON
2020-12-10,0.01663534276833145,-0.02440218912692549,50.283,RISK_ON
2020-12-11,0.027261410090338556,-0.016983624498485672,49.876,RISK_ON
2020-12-14,0.02791827508357203,-0.02327728078600777,50.252,RISK_ON
2020-12-15,0.0378767454139004,-0.01055154005050074,50.651,RISK_ON
2020-12-16,0.030416897287344646,0.015730834123733883,51.051,RISK_ON
2020-12-17,0.021105356711799805,0.04117881168088178,51.479,RISK_ON
2020-12-18,0.020156620905342537,0.04045060894371022,52.189,RISK_ON
2020-12-21,0.014316209377652989,0.051552438050499916,50.859,RISK_ON
2020-12-22,0.013063699598018896,0.04343710924512734,49.854,RISK_ON
2020-12-23,0.014316282161505933,0.05274055816950174,51.136,RISK_ON
2020-12-24,0.011947434566417225,0.0374328421166541,51.275,RISK_ON
2020-12-28,0.01980063150610656,0.020073759420360604,50.903,RISK_ON
2020-12-29,0.008425531224742988,0.021576826662171422,51.218,RISK_ON
2020-12-30,0.009592617819726978,0.03251336583707287,51.498,RISK_ON
2020-12-31,0.018904962043462703,0.016346203885469146,51.576,RISK_ON
2021-01-04,0.007003071665854899,0.05852715544875298,50.68,RISK_ON
2021-01-05,0.013365496924764964,0.06184670032962414,53.508,RISK_ON
2021-01-06,0.025347930160133814,0.04590307412138839,54.045,RISK_ON
2021-01-07,0.03411363241175436,0.04279685639852615,54.324,RISK_ON
2021-01-08,0.04585748240616394,0.012037498638756139,56.15,RISK_ON
2021-01-11,0.02679007646981013,-0.009230107453061076,55.529,RISK_ON
2021-01-12,0.02153951956501876,-0.013200205775408591,56.57,RISK_ON
2021-01-13,0.02794966579576741,-0.017516349319157132,55.952,RISK_ON
2021-01-14,0.02293455765799468,-0.01922375314319702,56.387,RISK_ON
2021-01-15,0.02058753426290072,-0.0276969140263692,54.863,RISK_ON
2021-01-18,0.02355980534726343,-0.01885376741572975,54.589,RISK_ON
2021-01-19,0.028785641197322853,-0.020279231257211205,55.767,RISK_ON
2021-01-20,0.03863212580433073,-0.00973706843592581,55.599,RISK_ON
2021-01-21,0.028632719520633065,-0.003807222906640151,55.861,RISK_ON
2021-01-22,0.029016469024081726,-0.01222021727906153,54.959,RISK_ON
2021-01-25,0.026614865206952665,-0.020585550893243987,55.725,RISK_ON
2021-01-26,0.025766309525710573,-0.032335577864966436,55.7,RISK_ON
2021-01-27,0.00399052217211926,-0.052427117463894835,55.217,RISK_ON
2021-01-28,0.01370238421485337,-0.05456695319726723,54.894,RISK_ON
2021-01-29,-0.012433851166455456,-0.039580226726632306,54.945,NORMAL
2021-02-01,-0.012335993012132063,0.004440431065714456,56.288,RISK_OFF
2021-02-02,0.005033381195434616,-0.004525372551783202,57.689,RISK_ON
2021-02-03,0.009447999200836943,-0.00703592887307658,58.47,RISK_ON
2021-02-04,0.01841615298845012,-0.03386697354072088,58.872,RISK_ON
2021-02-05,0.01944671040034418,-0.01849411194394035,59.355,RISK_ON
2021-02-08,0.03932007271665716,0.0019190191436664339,60.492,RISK_ON
2021-02-09,0.04226484407235365,0.01404574587649221,60.955,RISK_ON
2021-02-10,0.03483846729792872,0.0025816277154580014,60.824,RISK_ON
2021-02-11,0.027691540591253228,-0.007745621597133212,60.503,RISK_ON
2021-02-12,0.021099848749393635,-0.024404474768726314,62.263,RISK_ON
2021-02-15,0.029438196978814224,-0.01998025576969087,62.717,RISK_ON
2021-02-16,0.020048282188342093,-0.03689202849340101,62.935,RISK_ON
2021-02-17,0.021341044003249543,-0.04163383439600299,64.114,RISK_ON
2021-02-18,0.014318552111331373,-0.042984324501561866,62.878,RISK_ON
2021-02-19,0.051589864479391956,-0.030349656963001514,61.89,RISK_ON
2021-02-22,0.04646668301900014,-0.02025771725783465,64.796,RISK_ON
2021-02-23,0.05262143460190516,-0.02697451161908493,64.076,RISK_ON
2021-02-24,0.042360853677911425,-0.029386051329093554,66.332,RISK_ON
2021-02-25,-0.0031102293435668615,-0.03621399266593417,66.004,NORMAL
2021-02-26,-0.008119960832517426,-0.05429344969785799,64.292,NORMAL
2021-03-01,0.005259081821947564,-0.04914022385324135,63.125,RISK_ON
2021-03-02,-0.004470013445964649,-0.044781817081690045,62.302,NORMAL
2021-03-03,-0.030072442489039175,-0.06556364146910021,63.645,NORMAL
2021-03-04,-0.03959829592472641,-0.07721692926315582,66.778,NORMAL
2021-03-05,-0.018172474887572454,-0.07661420793982043,69.359,NORMAL
2021-03-08,-0.02431742998988784,-0.07651232383653583,67.681,NORMAL
2021-03-09,-0.016125431296935222,-0.0576944093129973,66.939,NORMAL
2021-03-10,-0.012712872289278643,-0.05056651787530775,67.847,NORMAL
2021-03-11,0.004279862229196851,-0.036739493655597255,69.194,RISK_ON
2021-03-12,0.0023050199624385925,-0.02890318720147933,68.77,RISK_ON
2021-03-15,0.01397479367922716,-0.02990444769173939,68.44,RISK_ON
2021-03-16,0.014725264038776054,-0.029025579833101278,68.077,RISK_ON
2021-03-17,0.025863134794300358,-0.03421387246838559,67.507,RISK_ON
2021-03-18,0.010945168419939533,-0.039082029454536205,62.584,RISK_ON
2021-03-19,-0.006195733352300725,-0.032095485567070314,64.354,NORMAL
2021-03-22,0.036193071724507364,0.002684692983998538,64.165,RISK_ON
2021-03-23,0.01817016820949857,-0.006989838659321679,60.364,RISK_ON
2021-03-24,-0.0027795907398164843,0.005504386117468618,64.023,RISK_OFF
2021-03-25,0.009676105638122934,-0.0053352666596797604,61.517,RISK_ON
2021-03-26,0.04485525636840393,0.012780712647064929,64.261,RISK_ON
2021-03-29,0.03527301039233599,0.006523850624046146,64.903,RISK_ON
2021-03-30,0.027021840493343108,-0.01302140975777144,63.935,RISK_ON
2021-03-31,0.036516802729060105,0.013504264676464484,62.851,RISK_ON
2021-04-01,0.038088828377221384,0.00808272834771162,64.526,RISK_ON
2021-04-05,0.03456424507347955,0.003902138862040605,62.083,RISK_ON
2021-04-06,0.032376822081822576,0.00955726628479292,62.554,RISK_ON
2021-04-07,0.0317033283194863,0.0066659518296445786,62.903,RISK_ON
2021-04-08,0.03598891329622633,0.013549446523887898,63.069,RISK_ON
2021-04-09,0.03619591389912058,0.007072669995004555,62.786,RISK_ON
2021-04-12,0.05555456151158289,-0.0018989242118888638,63.083,RISK_ON
2021-04-13,0.059415444790301475,0.0008331771842393643,63.704,RISK_ON
2021-04-14,0.04674161744696059,-0.0009141567148808205,65.971,RISK_ON
2021-04-15,0.06705772802390353,0.01414069749658764,66.486,RISK_ON
2021-04-16,0.07438805602396203,0.028626897854299838,66.335,RISK_ON
2021-04-19,0.05072792416889649,0.025947537563111966,66.634,RISK_ON
2021-04-20,0.0427276422045908,0.02563485342564853,65.777,RISK_ON
2021-04-21,0.04705228394859873,0.03614733457385011,64.435,RISK_ON
2021-04-22,0.04481433412282776,0.041592773544743666,64.977,RISK_ON
2021-04-23,0.050233897266090066,0.05430708832866893,65.341,RISK_ON
2021-04-26,0.03834100880180924,0.029073565544153857,65.077,RISK_ON
2021-04-27,0.0363365079836393,0.027444848441358305,65.959,RISK_ON
2021-04-28,0.02848333937867009,0.031486087105860205,66.435,RISK_ON
2021-04-29,0.030484023949982397,0.017191433022879066,67.807,RISK_ON
2021-04-30,0.022475648119609115,0.018389761612495503,66.491,RISK_ON
2021-05-03,0.014698577392880496,0.027886700744677473,67.424,RISK_ON
2021-05-04,0.011785014530966587,0.0212656128792581,69.136,RISK_ON
2021-05-05,0.009291614299932416,0.030787609893885293,68.428,RISK_ON
2021-05-06,0.015053145092505549,0.039015654012038326,68.079,RISK_ON
2021-05-07,0.02452639274181445,0.05433182178075291,68.053,RISK_ON
2021-05-10,0.000993784071743553,0.033503647293054994,68.129,RISK_ON
2021-05-11,-0.004816967227847413,0.03304398040662493,68.507,RISK_OFF
2021-05-12,-0.02394638082562972,0.02560616936175597,68.91,RISK_OFF
2021-05-13,-0.0028809164703690326,0.027177348138750945,66.828,RISK_OFF
2021-05-14,0.0029522972187390195,0.027830527941479888,68.552,RISK_ON
2021-05-17,-0.002573959472099152,0.051710079160483646,69.291,RISK_OFF
2021-05-18,-0.014724552418640124,0.053694833583034285,68.373,RISK_OFF
2021-05-19,-0.020716030767468974,0.048182063324419655,66.446,RISK_OFF
2021-05-20,-0.0056013982006761776,0.05549341119589779,64.769,RISK_OFF
2021-05-21,-0.010129870129870211,0.05484920546827099,66.624,RISK_OFF
2021-05-24,0.005875794883082319,0.06138991031085905,68.344,RISK_ON
2021-05-25,0.0003527446152817859,0.0729591631962836,68.407,RISK_ON
2021-05-26,0.0019557788608721705,0.05779058194493403,68.63,RISK_ON
2021-05-27,0.011957296398413364,0.06709782320857616,69.14,RISK_ON
2021-05-28,0.009042923294704908,0.06637112869625517,68.902,RISK_ON
2021-05-31,-0.006790505578421535,0.04205345883267908,69.162,RISK_OFF
2021-06-01,-0.009583059076657352,0.03408468315976476,70.421,RISK_OFF
2021-06-02,0.004715787865914978,0.039056274825807424,71.169,RISK_ON
2021-06-03,0.008452433987935493,0.019304436609780984,71.219,RISK_ON
2021-06-04,0.03922324944905631,0.040522391057112195,71.453,RISK_ON
2021-06-07,0.01252170580697709,0.029914520641870945,71.297,RISK_ON
2021-06-08,0.012400820973625049,0.0250412273682592,71.897,RISK_ON
2021-06-09,0.012778296083289398,0.010543561952857106,71.745,RISK_ON
2021-06-10,0.030543203693483623,0.015096631919601533,71.968,RISK_ON
2021-06-11,0.03456844864676545,0.0062144724585513345,72.253,RISK_ON
2021-06-14,0.024131016203698064,-0.007913761207530179,72.74,RISK_ON
2021-06-15,0.02261316817926784,-0.013598915612179518,73.727,RISK_ON
2021-06-16,0.00043049933165550947,-0.03122894318141267,73.286,RISK_ON
2021-06-17,0.006661663271505747,-0.06394030187299504,72.439,RISK_ON
2021-06-18,-0.005679516085209446,-0.06935329050768435,72.582,NORMAL
2021-06-21,0.005138399130680815,-0.0631431534070912,74.133,RISK_ON
2021-06-22,0.008859394520951414,-0.06629747483714143,74.349,RISK_ON
2021-06-23,0.01022209323348311,-0.06847982523907514,74.69,RISK_ON
2021-06-24,0.01688140615658007,-0.0650655405907159,74.829,RISK_ON
2021-06-25,0.017209271391041447,-0.06625127375046647,75.258,RISK_ON
2021-06-28,0.013368983957219305,-0.05976824536337377,73.954,RISK_ON
2021-06-29,0.015813808362171722,-0.06765805749855103,74.513,RISK_ON
2021-06-30,0.018055887383114477,-0.06873471597723202,74.5,RISK_ON
2021-07-01,0.021477014933846794,-0.062230137741657865,75.325,RISK_ON
