trade_date,ts_code,close,pct_change,vol
2021-02-26,881168.TI,1699.9763,0.0,36536942.32
2021-03-29,881168.TI,1683.4656,0.0,16639785.97
2021-03-30,881168.TI,1678.5665,0.0,18734323.82
2021-03-31,881168.TI,1673.2653,0.0,16351682.81
2021-04-28,881168.TI,1777.7879,0.0,19771603.52
2021-04-29,881168.TI,1802.5027,0.0,23924474.59
2021-04-30,881168.TI,1780.9328,0.0,24410294.43
2021-05-27,881168.TI,1848.692,0.0,17013518.59
2021-05-28,881168.TI,1857.3404,0.0,24714017.39
2021-05-31,881168.TI,1883.3352,0.0,21112432.34
2021-06-28,881168.TI,1828.2486,0.0,14544524.73
2021-06-29,881168.TI,1800.1,0.0,14359530.72
2021-06-30,881168.TI,1813.2665,0.0,11390329.08
2021-07-28,881168.TI,2006.7572,0.0,45931208.33
2021-07-29,881168.TI,2098.8495,0.0,35859688.2
2021-07-30,881168.TI,2151.8156,0.0,40304919.1
2021-08-27,881168.TI,2537.3759,0.0,52620217.97
2021-08-30,881168.TI,2569.8731,0.0,55076937.35
2021-08-31,881168.TI,2603.5365,0.0,52902374.99
2021-09-28,881168.TI,2283.844,0.0,25611126.0
2021-09-29,881168.TI,2187.072,0.0,25902622.0
2021-09-30,881168.TI,2236.706,0.0,24288522.0
2021-10-27,881168.TI,2257.428,0.0,29181107.0
2021-10-28,881168.TI,2168.552,0.0,31526358.0
2021-10-29,881168.TI,2191.65,0.0,22101688.0
2021-11-29,881168.TI,2494.531,0.0,24250131.0
2021-11-30,881168.TI,2491.685,0.0,23825406.0
2021-12-29,881168.TI,2431.851,0.0,14092003.0
2021-12-30,881168.TI,2450.101,0.0,16929836.0
2021-12-31,881168.TI,2454.304,0.0,14751959.0
2022-01-27,881168.TI,2250.984,0.0,15687634.0
2022-01-28,881168.TI,2249.477,0.0,18467369.0
2022-02-25,881168.TI,2491.766,0.0,29679539.0
2022-02-28,881168.TI,2515.114,0.0,28082587.0
2022-03-30,881168.TI,2257.459,0.0,16939173.0
2022-03-31,881168.TI,2229.547,0.0,16176829.0
2022-04-28,881168.TI,1833.607,0.0,15830897.0
2022-04-29,881168.TI,1904.64,0.0,16947198.0
2022-05-30,881168.TI,2110.087,0.0,15445582.0
2022-05-31,881168.TI,2125.616,0.0,16251701.0
2022-06-29,881168.TI,2346.901,0.0,31325267.0
2022-06-30,881168.TI,2343.979,0.0,21590839.0
2022-07-28,881168.TI,2547.677,0.0,22763888.0
2022-07-29,881168.TI,2566.984,0.0,25040311.0
2022-08-30,881168.TI,2468.571,0.0,16194131.0
2022-08-31,881168.TI,2363.206,0.0,19779954.0
2022-09-29,881168.TI,2169.923,0.0,13849399.0
2022-09-30,881168.TI,2164.667,0.0,13025424.1
2022-10-28,881168.TI,2108.094,0.0,16431265.0
