trade_date,ts_code,close,pct_change,vol
2022-04-29,881170.TI,4241.697,0.0,9765080.2
2022-05-30,881170.TI,4725.554,0.0,6202954.8
2022-05-31,881170.TI,4745.465,0.0,6553329.6
2022-06-29,881170.TI,5398.362,0.0,13063399.1
2022-06-30,881170.TI,5501.671,0.0,10749105.9
2022-07-28,881170.TI,5487.84,0.0,8689366.1
2022-07-29,881170.TI,5445.737,0.0,7263837.4
2022-08-30,881170.TI,5238.047,0.0,6824261.1
2022-08-31,881170.TI,5032.804,0.0,9405887.4
2022-09-29,881170.TI,4671.454,0.0,6508023.7
2022-09-30,881170.TI,4590.534,0.0,5424807.9
2022-10-28,881170.TI,4431.596,0.0,8594355.9
2022-10-31,881170.TI,4443.089,0.0,7179788.5
2022-11-29,881170.TI,4680.71,0.0,6052187.5
2022-11-30,881170.TI,4714.42,0.0,6661805.6
2022-12-29,881170.TI,4494.067,0.0,4566971.6
2022-12-30,881170.TI,4457.224,0.0,4468617.0
2023-01-30,881170.TI,5002.3,0.0,14249699.0
2023-01-31,881170.TI,5057.079,0.0,11285818.3
2023-02-27,881170.TI,5016.381,0.0,7000651.7
2023-02-28,881170.TI,5050.242,0.0,6387490.7
2023-03-30,881170.TI,4534.339,0.0,5182235.6
2023-03-31,881170.TI,4555.086,0.0,5958074.3
2023-04-27,881170.TI,4327.943,0.0,6702539.9
2023-04-28,881170.TI,4359.599,0.0,6813372.4
2023-05-30,881170.TI,4154.571,0.0,4243348.0
2023-05-31,881170.TI,4116.183,0.0,4328869.4
2023-06-30,881170.TI,4247.552,0.0,5486042.5
2023-07-31,881170.TI,4327.71,0.0,7558099.8
2023-08-30,881170.TI,3905.167,0.0,5383311.2
2023-08-31,881170.TI,3861.011,0.0,4382339.4
2023-09-28,881170.TI,3838.252,0.0,4462274.7
2023-10-31,881170.TI,3846.959,0.0,7609478.1
2023-11-29,881170.TI,3796.894,0.0,3952036.9
2023-11-30,881170.TI,3741.081,0.0,4036618.0
2023-12-28,881170.TI,3854.019,0.0,11599744.1
2023-12-29,881170.TI,3881.334,0.0,7552995.2
2024-01-30,881170.TI,3303.247,0.0,5258231.4
2024-01-31,881170.TI,3137.428,0.0,7864344.2
2024-02-29,881170.TI,3424.427,0.0,10308872.6
2024-03-28,881170.TI,3502.658,0.0,7987533.9
2024-03-29,881170.TI,3579.976,0.0,8495060.7
2024-04-29,881170.TI,3725.843,0.0,15179464.0
2024-04-30,881170.TI,3655.519,0.0,12797558.8
2024-05-31,881170.TI,3576.897,0.0,8572683.0
2024-06-28,881170.TI,3172.957,0.0,7217701.2
2024-07-30,881170.TI,2957.447,0.0,3147093.9
2024-07-31,881170.TI,3066.243,0.0,5017057.3
2024-08-29,881170.TI,3075.743,0.0,6022743.8
2024-08-30,881170.TI,3107.506,0.0,6401187.5
2024-09-30,881170.TI,3686.059,0.0,15295762.0
2024-10-31,881170.TI,3794.87,0.0,10984245.2
2024-11-28,881170.TI,3904.597,0.0,7042546.3
2024-11-29,881170.TI,3963.407,0.0,8401953.4
2024-12-31,881170.TI,3630.043,0.0,2967103.3
2025-02-27,881170.TI,4003.242,0.0,6445055.3
2025-02-28,881170.TI,3984.946,0.0,7043746.0
2025-03-28,881170.TI,4209.445,0.0,5590990.4
2025-03-31,881170.TI,4152.19,0.0,4861030.4
2025-04-29,881170.TI,4013.381,0.0,3838252.2
2025-04-30,881170.TI,4028.139,0.0,5308632.0
2025-05-29,881170.TI,4370.048,0.0,6137052.0
2025-05-30,881170.TI,4292.976,0.0,5230984.6
2025-06-27,881170.TI,4704.249,0.0,9126224.3
2025-06-30,881170.TI,4767.346,0.0,9076559.6
2025-07-30,881170.TI,5459.508,0.0,16974502.0
2025-07-31,881170.TI,5297.468,0.0,13591770.0
2025-08-28,881170.TI,6356.357,0.0,20432078.0
2025-08-29,881170.TI,6555.175,0.0,21124194.0
2025-09-29,881170.TI,6255.874,0.0,8165518.9
2025-09-30,881170.TI,6422.042,0.0,11128601.5
2025-10-30,881170.TI,6720.284,0.0,14958227.0
2025-10-31,881170.TI,6592.736,0.0,10347434.2
2025-11-27,881170.TI,6257.956,0.0,6679367.4
2025-11-28,881170.TI,6402.82,0.0,6870483.7
2025-12-30,881170.TI,7266.318,0.0,9258861.7
2025-12-31,881170.TI,7321.649,0.0,8716259.6
2026-01-29,881170.TI,9849.37,0.0,22218731.0
2026-01-30,881170.TI,9249.34,0.0,17283153.0
2026-02-26,881170.TI,10365.257,0.0,14556244.0
2026-02-27,881170.TI,11133.747,0.0,17240593.0
2026-03-30,881170.TI,8978.251,0.0,9666418.8
2026-03-31,881170.TI,8820.486,0.0,10655594.9
2026-04-22,881170.TI,9953.909,0.0,11633443.5
2026-04-23,881170.TI,9515.577,0.0,14647668.0
2026-04-24,881170.TI,9495.68,-0.2091,9887419.3
2026-04-29,881170.TI,9596.761,4.8667,12591300.2
2026-04-30,881170.TI,9643.568,0.4877,13566392.0
2026-05-06,881170.TI,10047.968,4.1935,14963597.0
2026-05-07,881170.TI,10181.897,1.3329,13674358.0
2026-05-08,881170.TI,10162.135,-0.1941,11439117.8
