ts_code,trade_date,is_bull,ma_cv_10,atr_pct,vol_ratio,pct_chg,turnover_rate,total_mv,pe_ttm,pb,ret_5,ret_10,ret_20,mv_bin,pct_bin,vr_bin
000851.SZ,2021-11-23,1,0.015041015955344749,0.02407576449109997,2.571780463924257,2.2876,2.6531,713660.16,438.4996,1.6101,0.006389776357827559,-0.04153354632587858,0.039936102236421744,中小,2-3%,2-3
000851.SZ,2021-11-25,1,0.016555180504423745,0.023660714285714295,2.247584988926111,2.4,2.6214,729620.62,448.3063,1.6461,-0.03593750000000007,-0.0390625,-0.007812500000000111,中小,2-3%,2-3
000852.SZ,2020-07-06,1,0.0185705074499185,0.014970059880239483,3.57088773426355,4.158,1.8401,389580.1,13074.98,2.179,0.0379241516966069,0.021956087824351433,0.08183632734530932,小盘,3-5%,3-5
000852.SZ,2020-07-08,1,0.016832108786963625,0.017260735335391467,2.536818888238224,2.2088,1.5929,395800.94,13283.7621,2.2138,0.0,0.01964636542239706,0.06483300589390972,小盘,2-3%,2-3
000852.SZ,2020-07-09,1,0.017033968163970615,0.019554589896795177,3.375119053482832,3.3399,2.4704,409020.22,13727.4241,2.2878,-0.057034220532319324,-0.013307984790874361,0.020912547528517234,小盘,3-5%,3-5
000852.SZ,2021-05-12,0,0.006903657424434204,0.024968394437421004,2.1285227943943865,3.1963,1.2326,351477.45,152.5286,1.938,0.004424778761062065,0.0022123893805310324,0.03539823008849563,小盘,3-5%,2-3
000852.SZ,2021-06-09,1,0.011859459938981671,0.02487789987789988,1.6119771197299233,3.5398,1.3661,363919.13,157.9278,2.0066,0.002136752136752351,0.06410256410256432,-0.0064102564102562765,小盘,3-5%,1.5-2
000852.SZ,2021-08-16,0,0.01914087937002423,0.022905364677516582,1.8686099440498694,2.3758,1.1932,368584.76,159.9525,2.0323,0.044303797468354444,0.07594936708860756,0.47257383966244726,小盘,2-3%,1.5-2
000852.SZ,2021-08-18,0,0.01735884131227285,0.024903071875932013,1.7262389495865633,3.0108,1.2264,372472.79,161.6398,2.0538,0.05427974947807934,0.06889352818371619,0.5031315240083507,小盘,3-5%,1.5-2
000852.SZ,2023-03-02,1,0.006494423396444428,0.018861607142857166,3.3564767499443966,2.8939,3.3069,602242.36,87.3784,2.0755,0.004687499999999956,0.059374999999999956,0.09218749999999987,中小,2-3%,3-5
000852.SZ,2023-03-03,1,0.006568244851451775,0.019539730785931422,3.1270226064156583,2.8125,3.4261,619180.42,89.8359,2.1339,-0.04407294832826747,0.0714285714285714,0.054711246200607855,中小,2-3%,3-5
000852.SZ,2024-09-24,1,0.017454834064891938,0.0203891257995736,1.795261024815346,3.675,0.6583,512491.94,55.3002,1.6732,0.19216417910447747,0.09141791044776104,0.07089552238805963,中小,3-5%,1.5-2
000852.SZ,2024-09-26,1,0.01546173377112602,0.02129870129870133,1.6084749617534158,2.4209,0.6447,525877.92,56.7446,1.7169,0.08545454545454545,0.029090909090909056,0.036363636363636376,中小,2-3%,1.5-2
000852.SZ,2024-09-27,1,0.014916616164153459,0.022887323943661997,2.5685011815321017,3.2727,1.1466,543088.47,58.6017,1.7731,0.033450704225352235,0.0017605633802817433,-0.014084507042253502,中小,3-5%,2-3
000852.SZ,2025-08-20,1,0.015914072468224204,0.0195722356739306,2.083229473450215,2.3121,3.7254,676825.12,87.4265,2.1814,-0.02824858757062154,-0.053672316384180796,-0.062146892655367325,中小,2-3%,2-3
000852.SZ,2025-12-15,0,0.00904671952975564,0.021612715642566376,1.9058900356595094,3.5112,4.3682,704548.18,365.8832,2.2462,-0.020352781546811416,-0.01899592944369055,0.07734056987788329,中小,3-5%,1.5-2
000852.SZ,2026-01-08,1,0.004494132981832281,0.02233940556088208,1.828378130458536,2.7586,4.0997,712195.92,369.8548,2.2706,0.05234899328859055,0.07919463087248313,0.08187919463087256,中小,2-3%,1.5-2
000852.SZ,2026-01-09,1,0.005317297582246151,0.024976958525345632,3.608352841837175,4.0268,9.5837,740874.95,384.7483,2.362,-0.01677419354838705,0.0335483870967741,0.040000000000000036,中小,3-5%,3-5
000858.SZ,2023-07-13,0,0.016406371420797827,0.020748003806214048,2.007359196869679,4.3455,0.8335,67015962.2,23.589,5.9895,-0.02368954532290768,0.03365189690124537,0.021198957428323117,大盘,3-5%,2-3
000858.SZ,2023-07-25,1,0.008795688915932786,0.021532033426183837,3.0997753335811353,5.9872,1.1352,69674863.68,24.5249,6.2271,0.002116991643454025,-0.014596100278551516,-0.09665738161559889,大盘,5-7%,3-5
000858.SZ,2025-07-22,1,0.01775709371123515,0.014811485017810192,1.6780834081366838,2.4233,0.7826,48725825.28,14.9153,3.5869,-0.016012108659284707,-0.0285190791045965,-0.008922169999203367,大盘,2-3%,1.5-2
000858.SZ,2025-08-25,1,0.005211787953002872,0.014046024782575215,2.270360942745603,3.2912,1.2361,50433732.8,15.4381,3.7126,-0.008158239051797134,-0.006465019625952473,-0.057184637881936506,大盘,3-5%,2-3
000858.SZ,2025-08-29,1,0.010841256699552557,0.018782190557068958,1.7885137581665413,3.2358,1.1214,50278468.48,15.5717,3.5791,-0.020998996371496936,-0.018065313054890786,-0.07226125221956303,大盘,3-5%,1.5-2
000859.SZ,2021-04-14,0,0.004198872852514313,0.017857142857142842,2.501903990542932,3.2787,1.9884,451572.04,39.4484,1.8954,0.04960317460317465,0.05753968253968256,0.06746031746031744,小盘,3-5%,2-3
000859.SZ,2022-11-24,0,0.013736485964248379,0.024778966961377377,3.890799562174978,3.5413,3.7588,550129.43,23.1023,1.9253,-0.037459283387622055,-0.02931596091205202,-0.12540716612377845,中小,3-5%,3-5
000859.SZ,2023-03-08,1,0.01086345969293518,0.01690106094251174,1.611249327327147,2.8419,1.0986,518770.26,21.7854,1.8156,0.013816925734024155,0.04317789291882557,0.01899827288428324,中小,2-3%,1.5-2
000859.SZ,2023-03-15,0,0.010644177229346092,0.023363348746653696,2.3787992584676467,3.7102,2.1028,525938.07,22.0864,1.8407,0.028960817717206044,0.020442930153321992,-0.05621805792163548,中小,3-5%,2-3
000860.SZ,2025-08-20,1,0.006415863677504095,0.012467532467532471,2.690576620191626,2.2939,4.5294,1223915.53,194.4456,1.7034,0.0,-0.035151515151515156,-0.024242424242424176,中大,2-3%,2-3
000860.SZ,2025-08-25,1,0.009046002301664746,0.016270074833935937,2.908341458563527,3.6608,5.4873,1260262.11,200.22,1.754,-0.03472630959387879,-0.03531489111241892,-0.07004120070629771,中大,3-5%,2-3
000861.SZ,2021-09-08,0,0.015088213566614373,0.023809523809523846,2.157456995276832,3.6866,2.7334,523238.27,554.7768,1.4263,0.004444444444444251,-0.03555555555555556,-0.053333333333333344,中小,3-5%,2-3
000862.SZ,2024-03-22,1,0.006969920423724486,0.02396388052789993,1.8934966545165595,3.005,3.7328,566378.04,28.4364,1.3475,-0.09400324149108596,-0.06645056726094001,-0.19773095623987025,中小,3-5%,1.5-2
000862.SZ,2024-09-26,1,0.018201620355496356,0.02402022756005059,1.723828038548893,2.0316,1.574,414915.52,30.4415,0.9672,0.07743362831858414,0.03539823008849563,0.24115044247787631,小盘,2-3%,1.5-2
000862.SZ,2025-03-12,1,0.014695131728431279,0.021584777051973866,3.2266873162699596,3.2854,3.9821,461731.21,30.9882,1.0617,0.059642147117296096,0.03379721669980107,0.14910536779324057,小盘,3-5%,3-5
000862.SZ,2025-03-19,1,0.013232907746102019,0.023988206915036173,3.4160237859828384,4.1016,6.6102,489269.85,32.8364,1.125,-0.024390243902439046,-0.007504690431519689,0.07879924953095685,小盘,3-5%,3-5
000862.SZ,2025-07-07,1,0.019607603178279774,0.019591141396933555,2.4394053789146697,2.8021,6.794,538839.4,47.3871,1.2473,0.01192504258943794,-0.013628620102214661,-0.04599659284497448,中小,2-3%,2-3
000862.SZ,2025-12-12,0,0.014849322818881457,0.02258064516129033,3.3414550605575215,9.9291,7.1133,569131.91,42.5247,1.2695,-0.03870967741935483,-0.03548387096774186,-0.02741935483870972,中小,>7%,3-5
000862.SZ,2026-01-19,1,0.007426317006340033,0.0238095238095238,1.756074573657791,4.4335,5.9955,583819.18,43.6221,1.3022,0.00943396226415083,-0.01729559748427678,0.0031446540880502027,中小,3-5%,1.5-2
000863.SZ,2025-09-10,1,0.010623631021490948,0.022944932162809257,1.550311399664916,2.5788,3.6773,422690.44,318.1951,0.9402,0.11173184357541888,0.027932960893854775,0.016759776536312776,小盘,2-3%,1.5-2
000868.SZ,2025-08-20,1,0.009659574429200048,0.01648351648351648,2.153557130917325,2.3973,4.7154,561829.81,710.3334,6.5042,-0.02341137123745829,-0.041806020066889604,-0.016722408026755953,中小,2-3%,2-3
000869.SZ,2022-01-04,1,0.00676432022481018,0.018643777558970863,2.1278003673840518,4.7395,1.5152,2287393.36,44.1016,2.1957,-0.018279892118669427,0.01048846269103998,-0.065028468684447,大盘,3-5%,2-3
000869.SZ,2022-06-10,1,0.01430067149728959,0.02351588117261291,1.61912355275772,2.9267,0.6069,2000869.41,39.7041,1.8632,0.0017129153819799292,0.0027406646111680644,-0.011647824597464829,中大,2-3%,1.5-2
000869.SZ,2022-08-09,0,0.012430623097660753,0.024607562444466373,2.8370395562052946,5.1599,0.9102,1983732.81,39.3641,1.9019,0.03904630269523146,0.01762266758811326,0.05805114029025571,中大,5-7%,2-3
000869.SZ,2023-02-02,1,0.010317913939761005,0.02110645582736406,2.979967328131235,4.2064,0.9091,2173606.34,45.0126,2.0569,-0.022390413118890007,0.02144433932513401,0.010406811731314969,中大,3-5%,2-3
000869.SZ,2023-02-13,1,0.01164424631595871,0.02028356740316666,1.6505249870982388,2.1753,0.5384,2189372.01,45.3391,2.0718,0.012523481527864755,-0.006887914840325693,-0.035065748278021336,中大,2-3%,1.5-2
000869.SZ,2023-06-12,0,0.010380031693197286,0.019834973024436705,2.141000769228053,3.4471,0.5682,2159897.06,52.0617,1.9892,0.0028562361155188842,-0.019676293240241227,-0.014281180577594532,中大,3-5%,2-3
000869.SZ,2023-06-14,0,0.008931474631711756,0.021278936713317494,2.332388122330659,2.7215,0.685,2225016.14,53.6313,2.0492,-0.04405422057917441,-0.055452865064695045,-0.032347504621072165,中大,2-3%,2-3
000869.SZ,2023-07-25,1,0.004569206151046385,0.01666889811219708,1.7139207559363239,2.2684,0.484,2215890.83,53.4113,2.0801,0.01999375195251485,0.017806935332708607,-0.019993751952514738,中大,2-3%,1.5-2
000869.SZ,2023-07-28,1,0.004946607277869876,0.016497016497016497,1.5964747758798739,2.133,0.4629,2253964.56,54.3291,2.1158,0.008599508599508532,-0.029484029484029506,-0.048525798525798525,中大,2-3%,1.5-2
000869.SZ,2024-04-12,1,0.010537783138321521,0.0224824355971897,4.766192052904205,3.7856,1.8335,1689088.92,31.7236,1.558,0.09016393442622972,-0.00901639344262295,0.03893442622950838,中大,3-5%,3-5
000869.SZ,2024-04-15,1,0.012115014089787332,0.024479568234387045,5.150121648680588,6.3115,2.5732,1795695.35,33.7258,1.6563,0.041634541249036205,-0.07787201233616037,-0.02659984579799546,中大,5-7%,>5
000869.SZ,2024-12-12,1,0.012897127169046795,0.02032044909654404,1.8057241948103206,2.4319,0.727,1641265.78,49.4543,1.5789,-0.02988129349160873,-0.047891936144085046,-0.13958248055669265,中大,2-3%,1.5-2
000869.SZ,2025-03-14,1,0.010911888453970692,0.015501382903454007,2.0610329781428725,2.3502,0.6241,1492120.88,44.9603,1.4355,-0.020711391265195944,-0.022962629446195426,-0.0166591625393967,中大,2-3%,2-3
000869.SZ,2025-05-27,0,0.013362303120864125,0.019442096365173304,3.3485126059804897,4.367,1.4376,1589535.34,52.0236,1.474,0.002535925612848544,-0.04311073541842769,-0.10566356720202874,中大,3-5%,3-5
000869.SZ,2026-01-19,1,0.010646448501086453,0.010999392671570298,2.282288919108453,2.419,0.5112,1391377.35,51.7681,1.3492,0.0037789324515824507,-0.021256495040151258,-0.023145961265942483,中大,2-3%,2-3
000869.SZ,2026-01-29,1,0.006317426861690694,0.017221135029354226,3.84717782520189,3.9393,1.4703,1439355.88,53.5532,1.3958,-0.041095890410958846,-0.05251141552511407,-0.09863013698630141,中大,3-5%,3-5
000875.SZ,2020-11-26,1,0.018490392430158323,0.01847290640394091,3.9480977884735085,3.8363,2.6942,871403.47,31.095,1.1184,-0.0024630541871920597,-0.03694581280788167,0.0714285714285714,中小,3-5%,3-5
000875.SZ,2020-12-21,1,0.006192025401138104,0.021088435374149676,2.333651778869493,3.7037,2.1329,901451.87,32.1673,1.157,0.08095238095238089,0.021428571428571352,0.014285714285714235,中小,3-5%,2-3
000875.SZ,2022-12-28,1,0.019306051289964352,0.02252567693744165,2.919516526010948,3.9049,2.6308,1707607.4,28.686,1.5074,-0.0032679738562092497,-0.03594771241830064,-0.016339869281045805,中大,3-5%,2-3
000875.SZ,2023-05-22,0,0.014982767502144795,0.02171729851870449,1.7545181097032316,2.7076,1.9045,1587628.45,20.8923,1.3562,0.014059753954305698,-0.022847100175747093,-0.07205623901581726,中大,2-3%,1.5-2
000875.SZ,2023-05-29,0,0.009239868103857886,0.023273087397870772,2.1724663664436514,3.0357,2.7487,1609950.11,21.186,1.3753,-0.036395147313691534,-0.08492201039861336,-0.05025996533795485,中大,3-5%,2-3
000875.SZ,2025-03-25,1,0.009029822181206014,0.01779173207744637,2.574206433858593,2.0561,3.4112,1980489.76,16.0203,1.1564,-0.01098901098901095,-0.05494505494505486,-0.03663003663003661,中大,2-3%,2-3
000875.SZ,2025-07-07,1,0.017296804635408263,0.011725067385444746,2.8522150445976107,3.1128,2.2106,1922453.43,17.4161,1.1076,0.01132075471698113,0.0,-0.01886792452830177,中大,3-5%,2-3
000875.SZ,2025-08-18,1,0.004749051561454012,0.015171858216971021,2.2935321048260637,2.1113,2.5301,1929707.97,17.4818,1.1118,-0.005639097744360999,-0.026315789473684292,0.1221804511278195,中大,2-3%,2-3
000875.SZ,2025-09-02,1,0.006884550499992058,0.022207792207792197,4.6724769916237205,6.1776,7.7921,1994998.84,27.3216,1.1415,0.021818181818181737,0.08000000000000007,0.13090909090909086,中大,5-7%,3-5
000875.SZ,2026-01-09,1,0.01434049516816883,0.014727540500736366,2.032917561292747,2.8269,2.2127,2111071.5,45.0745,1.2142,0.11168384879725068,0.19072164948453607,0.170103092783505,中大,2-3%,2-3
000875.SZ,2026-01-13,1,0.012684727493947506,0.018815331010452952,3.7142761905760655,4.0609,4.8077,2230771.43,47.6303,1.2831,0.0747967479674796,0.12682926829268282,0.08943089430894302,中大,3-5%,3-5
000875.SZ,2026-01-14,1,0.01347209394468489,0.022578603080818726,5.2234169329313955,10.0813,8.7858,2455662.21,52.432,1.4124,-0.048744460856720684,0.010339734121122657,-0.02954209748892156,大盘,>7%,>5
000876.SZ,2024-05-08,1,0.013571495601360572,0.024487560632138965,1.737872009277442,2.0112,0.9407,4150294.43,79584.0515,2.1321,0.04052573932091996,0.16538882803943045,0.07886089813800634,大盘,2-3%,1.5-2
000876.SZ,2024-05-09,1,0.012246619453562532,0.024751718869365943,1.633129074013096,2.4096,0.9078,4250301.53,81501.7394,2.1834,0.027807486631016065,0.1101604278074868,0.036363636363636376,大盘,2-3%,1.5-2
000876.SZ,2024-12-12,1,0.01154104843729604,0.02029546758462422,2.054660342781556,2.999,1.1191,4507834.79,10.5819,2.1141,-0.05522088353413657,-0.08132530120481929,-0.16164658634538165,大盘,2-3%,2-3
000876.SZ,2025-04-03,0,0.019820861860283142,0.01776537953310818,2.397427797896536,4.3991,1.7994,4403739.85,92.9845,2.0652,0.05344295991777992,0.02466598150051391,0.005138746145940232,大盘,3-5%,2-3
000876.SZ,2025-04-07,0,0.018924978562805662,0.02275910364145656,5.23798330958081,4.8304,4.8449,4616459.04,97.4761,2.165,0.0019607843137257053,-0.014705882352941013,-0.04313725490196074,大盘,3-5%,>5
000876.SZ,2025-06-11,1,0.010423274213304964,0.018770084721004943,2.190112587024392,2.6233,1.3816,4426369.55,15.5164,1.9902,-0.033742331288343586,-0.03271983640081788,-0.01635991820040905,大盘,2-3%,2-3
000876.SZ,2025-07-22,1,0.009371894750599252,0.01616985376827892,2.253982376434783,2.834,1.4458,4574611.98,16.0361,2.0743,-0.02952755905511817,-0.047244094488189003,-0.032480314960629975,大盘,2-3%,2-3
000876.SZ,2025-11-10,1,0.006320188681146262,0.013148542999289265,1.8488984636072394,2.4465,1.2506,4525089.58,41.8862,2.0318,-0.01890547263681608,-0.06169154228855733,-0.08159203980099505,大盘,2-3%,1.5-2
000877.SZ,2023-01-16,1,0.007987940685826762,0.023729357062690432,1.6103956142742277,2.7682,0.8978,7719109.72,11.5237,0.9436,0.01459034792368108,0.017957351290684542,0.12121212121212133,大盘,2-3%,1.5-2
000877.SZ,2023-02-13,1,0.013391238409096918,0.018745275888133038,2.8620582073193335,4.0749,1.7046,8186934.55,12.2221,1.0008,0.05714285714285716,0.03915343915343916,-0.016931216931216908,大盘,3-5%,2-3
000877.SZ,2023-07-25,1,0.014653239038179135,0.013573125212080078,1.724171233865377,2.1845,0.4665,7294602.0,31.8798,0.9305,0.04750593824228022,0.0225653206650831,-0.015439429928741144,大盘,2-3%,1.5-2
000877.SZ,2024-03-25,1,0.01380887058476861,0.018429820907955023,1.6357878911699937,2.0833,0.8287,5943108.05,110.1656,0.7459,0.0160349854227404,-0.011661807580174988,-0.04664723032069973,大盘,2-3%,1.5-2
000877.SZ,2024-03-27,1,0.013997666921171038,0.02197057684862564,4.856736141075536,5.7307,2.9809,6393606.03,32.5351,0.7598,-0.05691056910569103,-0.10433604336043356,-0.09756097560975607,大盘,5-7%,3-5
000878.SZ,2022-03-03,0,0.018367929533561058,0.023862788963460096,2.2019306349649073,2.9163,2.3448,2279268.94,50.0734,2.4617,-0.10812826249067853,-0.17076808351976147,-0.1618195376584638,大盘,2-3%,2-3
000878.SZ,2023-01-18,1,0.008629574878047339,0.02448337825696315,1.762935270380384,3.163,1.639,2548615.21,15.8387,1.9414,0.055031446540880546,0.0015723270440251014,0.037735849056603765,大盘,3-5%,1.5-2
